Numero AMM;Nom du produit;Biocontrole;Culture;CatÈgorie IFT;CatÈgorie de produit;Dose;Unite;Annee;Fich_initial;Date_Retrait
2020437;ENVIRONET EV;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2020437;ENVIRONET EV;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2020437;ENVIRONET EV;0;Orge;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2020448;ROUNDUP GT PLUS;0;Luzerne;HERBICIDE;HERBICIDE;5.6;L/HA;2015;oui;NA
2020448;ROUNDUP GT PLUS;0;Prairies;HERBICIDE;HERBICIDE;5.6;L/HA;2015;oui;NA
2020448;ROUNDUP GT PLUS;0;Seigle;HERBICIDE;HERBICIDE;5.6;L/HA;2015;oui;NA
2020448;ROUNDUP GT PLUS;0;Orge;HERBICIDE;HERBICIDE;5.6;L/HA;2015;oui;NA
2020448;ROUNDUP GT PLUS;0;Pois fourrager;HERBICIDE;HERBICIDE;5.6;L/HA;2015;oui;NA
2020450;ALMA JARDIN;0;Moha;HERBICIDE;HERBICIDE;3;L/HL;2015;oui;NA
2020450;ALMA JARDIN;0;Triticale;HERBICIDE;HERBICIDE;3;L/HL;2015;oui;NA
2020450;ALMA JARDIN;0;Pois fourrager;HERBICIDE;HERBICIDE;3;L/HL;2015;oui;NA
2020450;ALMA JARDIN;0;Sorgho;HERBICIDE;HERBICIDE;3;L/HL;2015;oui;NA
2020450;ALMA JARDIN;0;Epeautre;HERBICIDE;HERBICIDE;3;L/HL;2015;oui;NA
2020474;NASPAR;0;Lin;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2020497;CLOP 100;0;TrÍfle;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2020497;CLOP 100;0;Lin;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2020501;HALLMARK AVEC ZEON;0;Pois protÈagineux;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2030050;PROPSOL EXPRESS;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;PROPSOL EXPRESS;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;PROPSOL EXPRESS;0;Moha;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Epeautre;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Orge;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Lin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030050;TOUCHDOWN SYSTEME 4 JARDIN;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030056;LIMATAK B;0;Triticale;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030056;LIMATAK B;0;Lin;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030056;LIMATAK B;0;Seigle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030062;PROPEVE 480;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030062;PROPEVE 480;0;Pois fourrager;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030062;PROPEVE 480;0;Soja;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2030071;WARIOR EXTRA;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030071;WARIOR EXTRA;0;Vesce;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030071;WARIOR EXTRA;0;Pois fourrager;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030071;WARIOR EXTRA;0;Feverole;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030071;WARIOR EXTRA;0;Prairies;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030072;METALIXON;0;Luzerne;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030072;METALIXON;0;Colza;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030073;WARIOR QDX;0;TrÍfle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030073;WARIOR QDX;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030083;TOPSTAR;0;Orge;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2030083;TOPSTAR;0;BlÈ;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2030088;TOPALURON;0;Epeautre;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2030088;TOPALURON;0;Prairies;HERBICIDE;HERBICIDE;0.02;KG/HA;2015;oui;NA
2030089;EURALID;0;Orge;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2030091;SANIDRITT;0;Orge;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2030091;SANIDRITT;0;Epeautre;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2030091;SANIDRITT;0;BlÈ;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2030091;SANIDRITT;0;Tournesol;HORS HERBICIDE;AUTRE;0.75;L/HA;2015;oui;NA
2030101;RIMSAM;0;Moha;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2030103;BANDUR;0;Pois fourrager;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
2030103;BANDUR;0;Pois protÈagineux;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
2030110;SKAELIM;0;Colza;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030110;SKAELIM;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030110;SKAELIM;0;Tournesol;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030110;SKAELIM;0;GraminÈes fourragËres;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030110;SKAELIM;0;Prairies;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2030113;ROUNDUP EUROSTART;0;Tournesol;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030113;ROUNDUP EUROSTART;0;TrÍfle;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030113;ROUNDUP EUROSTART;0;Seigle;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030113;ROUNDUP EUROSTART;0;MaÔs;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030127;CANTORIA+;0;Luzerne;HORS HERBICIDE;FONGICIDE;0.75;L/HA;2015;oui;NA
2030127;CANTORIA+;0;Pois fourrager;HORS HERBICIDE;FONGICIDE;0.75;L/HA;2015;oui;NA
2030128;PRIMADONA;0;Luzerne;HORS HERBICIDE;FONGICIDE;0.75;L/HA;2015;oui;NA
2030128;PRIMADONA;0;BlÈ;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2030128;PRIMADONA;0;Seigle;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;Luzerne;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;Pois protÈagineux;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;Prairies;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;Lin;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;Colza;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2030136;ROUNDUP PLUS;0;Pois fourrager;HERBICIDE;HERBICIDE;12;L/HA;2015;oui;NA
2040100;TRIBUN GOLD;0;Orge;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2040101;COLZAGOLD;0;Sorgho;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2040101;COLZAGOLD;0;BlÈ;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2040103;OBEDIENCE;0;BlÈ;HERBICIDE;HERBICIDE;0.5;KG/HA;2015;oui;NA
2040109;MILLENIUM OPTI;0;BlÈ;HERBICIDE;HERBICIDE;0.1;KG/HA;2015;oui;NA
2040110;MILLENIUM MAX;0;Triticale;HERBICIDE;HERBICIDE;0.09;KG/HA;2015;oui;NA
2040119;CERAPHON;0;Orge;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2040119;CERAPHON;0;Triticale;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2040140;BROUSSNET J;0;BlÈ;HERBICIDE;HERBICIDE;;SANS DOSE;2015;oui;NA
2040140;BROUSSNET J;0;Pois protÈagineux;HERBICIDE;HERBICIDE;;SANS DOSE;2015;oui;NA
2040140;BROUSSNET J;0;Lupin;HERBICIDE;HERBICIDE;;SANS DOSE;2015;oui;NA
2040197;FORKA;0;MaÔs;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
2040197;FORKA;0;Seigle;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
2040198;ACARIUS;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2040201;XOKKO GAZON FLASH;0;Orge;HERBICIDE;HERBICIDE;3;L/HA;2015;oui;NA
2040203;AIM 40WG;0;Triticale;HERBICIDE;HERBICIDE;0.05;KG/HA;2015;oui;NA
2040203;AIM 40WG;0;Orge;HERBICIDE;HERBICIDE;0.05;KG/HA;2015;oui;NA
2040205;MALI  CAD;0;Moha;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2040205;MALI  CAD;0;Orge;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2040205;MALI  CAD;0;Sorgho;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2040205;MALI  CAD;0;Soja;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2040205;MALI  CAD;0;TrÍfle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2040330;PROFI CMZ WG;0;Sorgho;HORS HERBICIDE;FONGICIDE;2.5;KG/HA;2015;oui;NA
2040330;PROFI CMZ WG;0;Triticale;HORS HERBICIDE;FONGICIDE;2.5;KG/HA;2015;oui;NA
2040330;PROFI CMZ WG;0;Moha;HORS HERBICIDE;FONGICIDE;2.5;KG/HA;2015;oui;NA
2040330;DAUPHIN O 465 WDG;0;GraminÈes fourragËres;HORS HERBICIDE;FONGICIDE;2.5;KG/HA;2015;oui;NA
2070077;JANTIL;0;Colza;HORS HERBICIDE;FONGICIDE;0.7;L/HA;2015;oui;NA
2070086;CONTRALTO+;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2070086;CONTRALTO+;0;Luzerne;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2070087;SALPHA;0;Pois protÈagineux;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2070087;SALPHA;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2070087;SALPHA;0;Epeautre;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2070087;SALPHA;0;TrÍfle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2070087;SALPHA;0;Soja;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2070092;PROLOGUE;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2070092;PROLOGUE;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2070092;PROLOGUE;0;Soja;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2070092;PROLOGUE;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2070092;PROLOGUE;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2070092;PROLOGUE;0;Luzerne;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2070128;HOLIMACES;0;Lin;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070128;HOLIMACES;0;Seigle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070128;HOLIMACES;0;Luzerne;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070128;HOLIMACES;0;Vesce;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070128;HOLIMACES;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070128;HOLIMACES;0;Colza;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070128;HOLIMACES;0;MaÔs;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070129;HEXALIM;0;Lupin;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070129;HEXALIM;0;Seigle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070129;HEXALIM;0;TrÍfle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070129;HEXALIM;0;MaÔs;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070129;HEXALIM;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2070136;PALERMO;0;Vesce;HORS HERBICIDE;FONGICIDE;2.5;KG/HA;2015;oui;NA
2110078;ROKSA 440 EC;0;BlÈ;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110078;SCRAMBLER;0;BlÈ;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;JachÍres et cultures intermÈdiaires;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Pois fourrager;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;MaÔs;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;BlÈ;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Tournesol;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Soja;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110081;TOPCHAR;0;Moha;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2110081;TOPCHAR;0;Sorgho;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2110081;ABOUND;0;Orge;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2110081;ABOUND;0;BlÈ;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2110082;FUSSA;0;Seigle;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110082;FUSSA;0;BlÈ;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110082;ALLIANCE WG;0;Orge;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110082;ALLIANCE WG;0;Epeautre;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110082;POLYMER WG;0;Orge;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110082;POLYMER WG;0;BlÈ;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110085;SOGLY SL;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;Soja;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110087;FLORAPYR;0;BlÈ;HERBICIDE;HERBICIDE;0.275;KG/HA;2015;oui;NA
2110090;AZOXYSTAR;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;AZOXYSTAR;0;Lin;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;PROFI AZOXY 250 SC;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;PROFI AZOXY 250 SC;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;FRUMIDOR GP;0;Colza;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110091;FLUROX 200 EC;0;Seigle;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110091;FLUROX 200 EC;0;MaÔs;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110091;FLUROX 200 EC;0;Moha;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110092;GRANSTAR ULTRA SX;0;Seigle;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110092;PICARO SX;0;Epeautre;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110092;PICARO SX;0;Triticale;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110092;PICARO SX;0;Orge;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110095;SWIPE;0;Orge;HERBICIDE;HERBICIDE;1.3;L/HA;2015;oui;NA
2110098;CLERANDA;0;Colza;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2110099;FINY;0;Triticale;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110103;PRIMA STAR;0;JachÍres et cultures intermÈdiaires;HORS HERBICIDE;AUTRE;0.02;KG/HA;2015;oui;NA
2110103;LOUMI STAR;0;BlÈ;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110103;LOUMI STAR;0;JachÍres et cultures intermÈdiaires;HORS HERBICIDE;AUTRE;0.02;KG/HA;2015;oui;NA
2110104;SEKENS;0;Orge;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2110104;PROVIS;0;Triticale;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2110104;AKA;0;Prairies;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110104;AKA;0;Seigle;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2110105;ZOXIS;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110105;ZOXIS;0;Sorgho;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110105;ZOXIS;0;Luzerne;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2110105;ZOXIS;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110108;INSPIRE;0;BlÈ;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2110109;KOLOSS;0;MaÔs;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2110109;ADENGO;0;MaÔs;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2110111;BELLEDONE FLEXX;0;MaÔs;HERBICIDE;HERBICIDE;2.25;L/HA;2015;oui;NA
2110111;BELLEDONE FLEXX;0;Sorgho;HERBICIDE;HERBICIDE;2.25;L/HA;2015;oui;NA
2110115;APHICAR 100 EW;0;MaÔs;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
2110115;SHERPA 100 EW;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.25;L/HA;2015;oui;NA
2110115;SCIPIO 100EW;0;MaÔs;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
2110115;SCIPIO 100EW;0;Colza;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.25;L/HA;2015;oui;NA
2110115;SCIPIO 100EW;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.25;L/HA;2015;oui;NA
2110115;SCIPIO 100EW;0;Sorgho;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
2110115;CYPERFOR 100 EW;0;MaÔs;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
2110115;CYPERFOR 100 EW;0;Colza;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.25;L/HA;2015;oui;NA
2110115;CYPERFOR 100 EW;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.25;L/HA;2015;oui;NA
2110115;CYPERFOR 100 EW;0;BlÈ;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.25;L/HA;2015;oui;NA
2110117;DIGIT;0;Orge;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2110117;DIGIT;0;BlÈ;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2110123;LENGE;0;Tournesol;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
2110124;COBRA;0;Sorgho;HERBICIDE;HERBICIDE;0.8;L/HA;2015;oui;NA
2090079;CARRE VERT DESHERBANT JARDIN;0;Pois fourrager;HERBICIDE;HERBICIDE;1000;L/HA;2015;oui;NA
2090079;CARRE VERT DESHERBANT JARDIN;0;Lin;HERBICIDE;HERBICIDE;1000;L/HA;2015;oui;NA
2090079;CARRE VERT DESHERBANT JARDIN;0;Prairies;HERBICIDE;HERBICIDE;1000;L/HA;2015;oui;NA
2090079;CARRE VERT DESHERBANT JARDIN;0;Moha;HERBICIDE;HERBICIDE;1000;L/HA;2015;oui;NA
2090079;NATUREN JARDIN;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;1000;L/HA;2015;oui;NA
8400574;KERB FLO;0;Luzerne;HERBICIDE;HERBICIDE;1.875;L/HA;2015;oui;NA
8400600;STARANE 200;0;Luzerne;HERBICIDE;HERBICIDE;0.5;L/HA;2015;oui;NA
8400600;STARANE 200;0;Prairies;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
8400600;STARANE 200;0;TrÍfle;HERBICIDE;HERBICIDE;0.5;L/HA;2015;oui;NA
8500160;SEPTONIL;0;BlÈ;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
8500160;BRAVO ULTRA;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
8500160;BRAVO ULTRA;0;Epeautre;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
8500183;METAREX;0;TrÍfle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500183;METAREX;0;Luzerne;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500183;METAREX;0;Tournesol;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500183;METAREX;0;Triticale;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500183;METAREX;0;Lin;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500183;METAREX;0;Seigle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500194;KLARTAN;0;Vesce;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
8500194;KLARTAN;0;Colza;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
8500194;KLARTAN;0;Seigle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
8500194;KLARTAN;0;MaÔs;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
8500194;KLARTAN;0;Prairies;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.3;L/HA;2015;oui;NA
8500295;SPICA 66;0;MaÔs;HERBICIDE;HERBICIDE;4;L/HL;2015;oui;NA
8500347;SUPERLIMACIDE CANADIEN RS;0;JachÍres et cultures intermÈdiaires;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500347;SUPERLIMACIDE CANADIEN RS;0;MaÔs;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500347;SUPERLIMACIDE CANADIEN RS;0;Luzerne;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500347;SUPERLIMACIDE CANADIEN RS;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8500493;ARIANE;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;3;L/HA;2015;oui;NA
8600083;DUPLOSAN KV;0;Epeautre;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
8600083;DUPLOSAN KV;0;BlÈ;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
8600083;GOYAV;0;Triticale;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
8600083;GOYAV;0;BlÈ;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
8600232;KINO;0;Seigle;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
8600232;AKEN;0;Seigle;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
8600243;KARMIN 600;0;Luzerne;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
8600243;KARMIN 600;0;Feverole;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
8600243;KARMIN 600;0;Pois protÈagineux;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
8600243;CHALLENGE 600;0;Luzerne;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
8600243;CHALLENGE 600;0;Lupin;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
8600243;CHALLENGE 600;0;Pois protÈagineux;HERBICIDE;HERBICIDE;4.5;L/HA;2015;oui;NA
8600262;VILMORIN GOUDRON DE NORVEGE V;0;Seigle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
8600262;VILMORIN GOUDRON DE NORVEGE V;0;TrÍfle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
